Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDZ27,783.2840786087621,OUT046
FDN57,2042.7012092881303,OUT017
FDA03,2427.866197970516,OUT018
FDZ36,3121.6499373859515,OUT045
NCU05,1412.7078121884101,OUT013
FDT39,2391.169681692274,OUT018
FDK60,1540.85747866518,OUT017
FDZ25,2794.5494685192984,OUT017
FDG12,2070.461955103484,OUT046
DRB01,508.01887612457807,OUT019
NCC43,5847.146453330725,OUT027
FDX13,569.5804859762724,OUT019
FDM22,861.0137057614334,OUT049
FDJ03,1073.0794933893378,OUT027
FDU14,3763.9961604427813,OUT018
FDB33,381.65654170919936,OUT010
FDP27,3127.7562341523408,OUT046
FDO38,158.63126550218144,OUT010
FDE28,5847.146453330725,OUT027
FDO27,1515.1898428138365,OUT035
DRL23,2887.6116246840447,OUT027
FDS28,963.4779247688228,OUT046
FDX24,1470.4690924588986,OUT013
FDZ02,1540.699107129139,OUT035
FDL46,1917.9432255017005,OUT045
FDS60,4764.055396998801,OUT027
NCO06,589.1255204468431,OUT017
FDO16,1358.0811515140335,OUT035
FDC60,1364.542488060772,OUT049
FDA48,3406.5043762447276,OUT018
FDZ36,5190.845654212118,OUT027
FDK27,2035.5751108484674,OUT045
FDW23,604.2951781028523,OUT018
FDM14,1680.4445798533952,OUT018
FDM14,1651.954961020653,OUT013
FDW60,2815.8344497683224,OUT018
FDE21,1970.369508502606,OUT013
NCM42,1660.9273616585915,OUT035
FDY59,226.40458512356844,OUT010
DRI49,1313.2515367862952,OUT049
FDT28,368.1860993093113,OUT019
FDQ22,605.7568883005621,OUT018
FDR60,1279.7038372059303,OUT049
FDC50,234.15263344933697,OUT019
FDV24,2420.459425022935,OUT013
DRF48,497.75029724142195,OUT010
FDQ47,634.1126805298569,OUT046
DRN36,1538.8608997700856,OUT049
NCY06,2025.0798039794,OUT035
FDE52,1376.7330522733037,OUT035
NCB54,2017.2875040234526,OUT045
NCF31,2481.063840112876,OUT035
FDJ08,5202.329866857319,OUT027
NCC07,1647.6751089702539,OUT017
NCD19,1258.2109137143937,OUT027
FDL46,1975.745597557362,OUT049
FDM20,3995.585941588126,OUT045
NCI06,447.4470299984671,OUT010
DRM11,4209.42076178987,OUT035
NCH07,2489.8743443656417,OUT018
FDS23,2042.2804296382394,OUT013
FDO49,758.4863321152011,OUT018
FDS35,1048.1519372195005,OUT049
DRK39,1340.3885686845724,OUT045
DRI39,901.7521234295587,OUT049
FDV04,2514.3388758394094,OUT017
NCN14,3052.992619120235,OUT035
FDH08,3761.7633777719984,OUT013
FDS20,3145.810472102516,OUT046
FDV40,1150.066678465916,OUT049
FDZ48,256.4357091051714,OUT010
FDS24,2566.3638181363926,OUT027
FDK44,2845.487801473407,OUT049
FDS48,2523.321789595984,OUT045
FDK26,497.95292116723374,OUT010
FDD23,3099.816858734229,OUT045
NCH54,2582.3568381325344,OUT017
NCP14,240.35209908093896,OUT010
FDM60,130.83259959694826,OUT010
FDV24,2443.325250085344,OUT017
FDH08,3490.2877839761036,OUT018
FDS12,2995.9768767140863,OUT027
FDR39,4829.048964602516,OUT027
FDP12,994.1981160747763,OUT027
DRF60,5848.412663210727,OUT027
FDC09,1647.0258066884262,OUT035
FDF50,3012.588572806612,OUT018
FDG28,3998.994488616809,OUT035
NCE19,874.3453595263812,OUT017
NCM53,249.0529085119475,OUT010
NCN18,1714.7143109985511,OUT049
FDF32,3126.6050683040685,OUT035
FDF11,3908.2217285659826,OUT013
DRI59,3720.938568254066,OUT049
NCG54,2774.3847040370442,OUT035
FDM44,1640.4982999721929,OUT046
FDT57,3551.3149310922786,OUT018
FDV24,2458.8729452482344,OUT046
FDI50,569.7831099020843,OUT019
FDS09,765.0481813077439,OUT035
NCC31,4093.452741544773,OUT027
FDQ07,573.560060676227,OUT019
FDC22,3117.5383669176454,OUT017
FDZ56,2788.619315482586,OUT046
FDZ40,130.83259959694826,OUT019
FDS46,2950.396150382709,OUT027
DRD24,2075.6979178450583,OUT045
FDV45,3085.869738077599,OUT017
FDL26,2524.5612922050504,OUT045
FDA56,1992.8601708564133,OUT018
FDN27,1964.9573622465637,OUT046
FDM20,3931.7717405669737,OUT049
FDO16,1338.1269915224664,OUT017
FDL03,3005.7964082331087,OUT035
FDE58,1952.3952960742793,OUT046
FDI02,2945.4554540666268,OUT027
NCC55,130.83259959694826,OUT019
FDR03,3197.103642377314,OUT018
FDB14,1449.0527872602845,OUT017
FDR45,3923.9154754636384,OUT013
NCN07,2044.9156611881801,OUT017
FDM51,244.66678224411706,OUT019
FDT52,5848.412663210727,OUT027
FDL26,2508.5621092573947,OUT046
NCZ42,3943.2453495584673,OUT046
DRI47,367.4956365085811,OUT019
FDW40,2086.706297226836,OUT013
FDN34,2777.2127979409333,OUT046
FDS01,2936.9368944620232,OUT035
NCG55,1927.918912176737,OUT045
FDC11,1360.7350568870813,OUT035
FDX35,3462.8204904786962,OUT018
NCB06,2582.9603178616208,OUT046
FDR09,573.3574367504151,OUT019
FDC53,1542.1541939103524,OUT017
FDY45,4132.8720239523855,OUT013
FDA22,387.18310165638337,OUT010
FDE02,1513.4704039532867,OUT035
FDW21,1638.2183538723484,OUT045
FDV34,1179.0352477715628,OUT046
FDS59,1656.6781200646353,OUT049
NCW17,2064.923666205823,OUT017
NCK54,1963.5743538058364,OUT046
FDG17,569.7831099020843,OUT019
FDG35,2863.780771130852,OUT017
FDD08,130.83259959694826,OUT010
NCO07,3691.9026077231265,OUT017
FDJ10,279.7198986026765,OUT010
FDW36,1645.4275500160165,OUT017
FDW21,237.62136410515862,OUT010
FDY19,1927.7999376370612,OUT017
DRE03,824.5231357162671,OUT013
NCC55,643.1716700182219,OUT049
FDH52,134.35040260102053,OUT010
FDO09,4072.5885704974817,OUT017
FDU43,3968.6274556176354,OUT045
FDX09,422.93868269774117,OUT010
FDH40,205.00643691368742,OUT019
FDW58,1643.567077282651,OUT017
FDC47,3801.1935529526013,OUT017
NCR41,1497.977124938855,OUT035
DRG49,3990.1906719955487,OUT035
FDC52,4073.8251887361857,OUT027
FDY13,1184.768705487004,OUT046
FDY35,727.9665324899133,OUT013
FDI35,3105.612091517857,OUT017
NCU18,2100.8251754771914,OUT049
FDY33,2502.5678464706175,OUT018
FDC15,4159.5814540383235,OUT027
FDU01,3050.7064221907167,OUT049
NCU42,2784.57219367456,OUT046
NCV29,2815.3603278431387,OUT018
NCY30,3046.9502124449173,OUT017
FDQ46,1741.8604700907745,OUT049
FDG58,4094.0891881518037,OUT027
FDK33,3690.9470501347987,OUT017
NCD07,1908.0963695600306,OUT045
NCX29,4017.8601153583613,OUT027
NCT42,2421.7915594574447,OUT013
DRN59,748.6758299034005,OUT035
FDI44,1286.3088432749844,OUT035
FDA45,2852.3002761248104,OUT049
FDP31,1050.177436660505,OUT045
FDY01,1945.6551414801338,OUT046
FDT09,2030.1351783917285,OUT018
DRH03,2832.9319895325552,OUT027
FDA36,3020.4349602321063,OUT018
NCF31,2447.7185273942437,OUT017
FDG14,2458.5152586003915,OUT049
FDG28,5848.412663210727,OUT027
FDU14,4075.347895464378,OUT049
FDY47,284.2043555259281,OUT019
FDI56,1381.5611108490234,OUT049
DRD01,1038.23377227033,OUT013
FDM22,958.0626792553419,OUT046
FDH33,719.6786279298697,OUT013
DRZ24,1941.2152565030315,OUT013
NCQ38,1646.0089566776232,OUT046
FDO16,2354.9998855424874,OUT027
FDU07,4054.74427942275,OUT027
NCB07,2998.152400707416,OUT013
FDU48,2035.9226951439737,OUT045
NCM43,2654.500092627478,OUT045
FDR31,366.3082863254509,OUT010
DRK49,609.0764702352486,OUT018
NCI30,573.3209040837246,OUT010
DRD60,3065.3036438108957,OUT017
NCG19,3814.0528895139687,OUT046
FDH12,1647.3274234904725,OUT035
FDM32,1443.8551693114816,OUT035
FDM27,2539.6412443357194,OUT035
NCU53,4236.684410905423,OUT027
NCQ18,1573.1107071197061,OUT046
FDS10,2908.82059902462,OUT013
FDB33,4158.945007431293,OUT027
FDI12,1426.695294979149,OUT013
NCW42,3656.0059278805393,OUT013
NCC06,2020.5776574093088,OUT018
FDW02,2021.4006037279892,OUT017
NCD43,1645.729166818063,OUT017
FDM57,1344.6639659666978,OUT018
FDA58,3846.5576483249065,OUT017
FDK56,3145.0526190017436,OUT046
FDP52,3882.3315308881283,OUT045
FDW20,2004.5771738861629,OUT018
FDS52,1614.6632229936686,OUT049
NCT29,1938.577771724104,OUT018
NCL54,2868.5786805124385,OUT013
FDC05,3087.164720507813,OUT045
FDF34,3074.0539258023514,OUT035
FDP03,2991.1679302409075,OUT027
FDD32,198.05502263819926,OUT010
FDZ10,2029.5662422408966,OUT045
FDZ40,870.3747422676834,OUT035
FDD51,617.6561806221905,OUT018
NCY30,425.5065910414542,OUT019
FDP58,3690.1652615089783,OUT017
FDV49,4185.857660018133,OUT017
FDY24,130.83259959694826,OUT019
NCO55,1653.4816376090039,OUT017
FDR13,1927.4692828837171,OUT017
FDS51,993.8582049184542,OUT017
FDP26,1646.90015853651,OUT045
NCB54,2998.7563768042974,OUT027
FDF32,3062.892298085754,OUT017
FDN31,3024.010871167214,OUT018
DRM48,589.4231528256239,OUT017
FDN20,2783.8538067214376,OUT049
DRL01,3777.490006681731,OUT046
FDV56,1650.4708597155673,OUT049
DRH13,2892.4861097510725,OUT027
FDA03,2492.519448762174,OUT017
FDF47,5847.146453330725,OUT027
FDX32,2514.692152612986,OUT046
FDX57,1532.9068741792898,OUT049
NCA30,3015.9455797892415,OUT045
FDO49,826.9241611293792,OUT013
FDL04,246.87949762775804,OUT019
DRM48,596.4441147013204,OUT035
FDR16,3541.9372346487826,OUT013
NCC19,3028.8283922640776,OUT018
NCE42,3936.0200441891184,OUT045
FDY24,873.8280253334026,OUT017
FDH19,2847.3046367604748,OUT049
FDJ46,2848.192315448016,OUT013
FDN45,574.1027912382806,OUT010
FDY08,2040.508043815906,OUT035
FDZ37,1364.3670342423693,OUT035
NCT30,759.6167010150685,OUT045
DRY23,612.4053273587355,OUT018
NCZ30,1988.5052251149225,OUT018
FDC44,1865.116610011833,OUT018
FDB45,1644.0869511742376,OUT035
FDY04,2566.617187362382,OUT013
FDM27,2567.634584924804,OUT046
FDZ43,3964.4964953238987,OUT017
FDT39,369.43459183347323,OUT019
NCC06,282.3040647748323,OUT019
FDL15,4093.452741544773,OUT027
FDL57,4146.995402280522,OUT017
FDU08,1562.5643190264702,OUT046
FDK40,4185.030659742527,OUT017
FDQ12,570.455246065228,OUT010
FDS48,2500.4596529279133,OUT017
FDP09,3668.609001072493,OUT045
FDW21,1571.25823823495,OUT049
FDY25,3073.610276544791,OUT035
DRE13,1360.702906152809,OUT017
FDV43,130.83259959694826,OUT019
FDD22,1740.6629604895797,OUT045
FDM46,232.98529577091966,OUT019
NCO30,480.9334799928332,OUT010
FDM25,2864.120046483964,OUT046
NCN41,2032.891987151194,OUT049
FDU24,1454.8720684822026,OUT045
FDZ50,3144.655766925878,OUT046
FDP45,4101.273663492215,OUT013
NCM54,2022.5426180307463,OUT045
FDW10,421.8360907729959,OUT019
FDP20,2027.644805410559,OUT017
FDK32,2512.022054014263,OUT046
FDN52,1363.1399462641164,OUT049
FDM58,1716.7430953755281,OUT045
FDZ46,2937.1212783787378,OUT027
NCA18,1865.8861512249232,OUT018
FDD35,2075.1772134490034,OUT046
NCK31,757.6039720864485,OUT035
FDI40,2862.526884149587,OUT027
FDT50,235.99259513211138,OUT019
NCT06,2616.211231300392,OUT046
FDT31,3020.501927254297,OUT035
FDT45,860.6797962310225,OUT049
FDT13,3089.423809783292,OUT045
FDO50,1388.055000846273,OUT045
NCU18,279.18645521977373,OUT010
NCR54,3085.1970186252147,OUT049
NCO18,2818.3837773213286,OUT018
FDU09,878.15738553543,OUT045
FDT13,3007.6057574711135,OUT018
FDE09,1758.9146035794568,OUT046
NCK53,244.66678224411706,OUT019
FDG45,3576.6428891579403,OUT049
DRH15,668.7083066914939,OUT035
FDO21,569.7831099020843,OUT019
FDD14,5190.845654212118,OUT027
FDC09,1647.7484282570254,OUT046
FDH45,1006.5370716143343,OUT027
FDV32,1122.785902607672,OUT046
FDG12,1986.0735250544499,OUT035
FDS32,2075.158712177562,OUT013
NCL55,3766.546925084695,OUT018
DRE01,3919.1631228207384,OUT035
DRE15,1279.8195749457325,OUT049
NCL42,3992.652415003844,OUT045
FDP31,1231.7959690270477,OUT013
FDN33,1442.1772626051952,OUT018
FDZ59,2559.598209589367,OUT046
FDE45,425.5777216745846,OUT010
FDJ07,1983.06435804807,OUT013
FDQ45,3027.8098346792995,OUT018
FDM33,5847.146453330725,OUT027
FDO15,149.75446182750184,OUT010
FDM46,1471.0296183607686,OUT013
FDR03,3435.7562075221176,OUT045
FDY49,2634.970062806464,OUT018
FDQ60,1944.240411008145,OUT045
FDW10,2837.3320707538687,OUT049
FDO51,686.9385404801909,OUT049
FDJ40,1640.1162818895345,OUT018
FDS20,3029.715536209458,OUT018
FDU45,1824.0466291339358,OUT013
FDV02,2770.6246674731888,OUT035
FDN09,3948.3935022135715,OUT046
NCM55,5190.845654212118,OUT027
FDN23,2371.868551490986,OUT018
FDY31,369.66239797238535,OUT010
FDW03,240.35209908093896,OUT010
FDD14,3062.8447392643634,OUT046
FDV23,2016.1441445674877,OUT017
DRI03,2874.4469728943964,OUT045
FDN13,1575.6598675064797,OUT035
FDF45,1332.0327829838177,OUT027
FDU46,1362.3886407782622,OUT035
FDB57,3710.777304501654,OUT049
FDV12,1572.6453760627023,OUT049
FDQ58,2429.900025460475,OUT013
NCA18,1906.593174896882,OUT017
FDH52,977.1646449025106,OUT049
FDM24,2378.1911623557476,OUT018
NCP43,4842.931024731535,OUT027
NCO18,420.80574427801434,OUT019
FDM32,1395.65594716255,OUT017
NCL07,594.7986747633158,OUT017
FDK03,4081.5234559195605,OUT013
FDP59,1643.0386120468258,OUT017
FDQ24,4059.539184468308,OUT049
FDQ16,1637.660378863559,OUT018
FDU44,2538.6214784261906,OUT013
FDH28,130.83259959694826,OUT010
FDV28,130.83259959694826,OUT019
FDM22,870.2995298837294,OUT045
FDR56,3099.849931381872,OUT046
FDV39,3089.9639249854463,OUT049
FDU37,168.69406755020773,OUT019
FDQ11,570.5284643899497,OUT010
FDX02,3800.824582906066,OUT045
NCS42,1439.7625153442434,OUT018
FDY57,2833.568436139587,OUT027
FDB21,3846.649947511809,OUT049
FDE28,3833.6858473989982,OUT017
FDQ55,1947.654427426377,OUT017
FDA48,3660.688259263335,OUT049
FDZ19,2848.4500186346722,OUT045
NCC43,4023.3061908360633,OUT045
NCV18,1355.9494299753974,OUT046
NCA42,2468.7693797682095,OUT018
FDY45,4135.912592377477,OUT046
NCC30,2949.219377818625,OUT045
FDM57,1426.546569085737,OUT013
FDL09,385.0998514364143,OUT010
FDB09,2991.1679302409075,OUT027
FDT44,1950.1375441916937,OUT035
NCT06,4236.684410905423,OUT027
FDX26,3127.4189969377294,OUT049
FDK32,2470.927435384292,OUT013
DRA12,2121.891246670284,OUT046
FDO46,497.95292116723374,OUT010
FDE52,1426.3605385959427,OUT013
NCH42,3870.5468810537845,OUT045
FDV08,621.067898116083,OUT035
FDB47,3353.768657326963,OUT018
FDC28,256.3417052417011,OUT010
FDD22,1935.0443031247592,OUT046
FDS07,2945.4554540666268,OUT027
DRI13,3698.972717833923,OUT045
FDG32,3432.930764810351,OUT018
FDU14,4097.907082901627,OUT017
FDD28,131.44216484831398,OUT019
NCP41,1658.3519630169053,OUT017
FDS08,2864.109402435497,OUT049
FDX47,2530.6335369903663,OUT045
FDC53,244.66678224411706,OUT019
FDQ19,4010.856825884957,OUT035
FDL14,2482.12871587665,OUT045
FDM33,573.560060676227,OUT019
FDA51,1904.5422048623395,OUT045
FDZ27,756.5038141063663,OUT018
FDT04,657.21594912997,OUT046
DRC13,2051.8436284633826,OUT049
FDR16,5847.146453330725,OUT027
FDQ03,5847.146453330725,OUT027
FDE38,2714.3707355278516,OUT035
DRH23,1277.8986777013922,OUT027
FDT11,496.2445445416149,OUT019
FDD09,2999.344294591798,OUT035
FDR40,1334.3639227275128,OUT045
FDX07,3045.463721046134,OUT017
FDR07,1540.6657330761973,OUT035
FDA51,1905.8492474579562,OUT017
FDT59,571.8131354654075,OUT019
FDF20,3084.9992635845438,OUT017
FDR13,1924.8520503302468,OUT045
FDY26,3606.587494602847,OUT049
FDW04,2023.6076049384094,OUT017
FDK52,3799.7905651356414,OUT017
FDN60,2559.1223762279938,OUT049
FDM09,406.3369498711981,OUT019
FDP46,1362.3664450804147,OUT049
FDB50,168.3753226398213,OUT019
NCQ29,4063.9182198082212,OUT049
FDP16,5848.412663210727,OUT027
FDX33,2471.0972896903318,OUT018
FDP07,511.5718305230629,OUT010
FDN22,3995.3974312428413,OUT046
FDF39,4164.689145041664,OUT049
FDS21,967.5484504930253,OUT017
NCM42,1651.5358396470278,OUT013
FDK50,383.26913766519175,OUT019
DRF13,4052.186588965941,OUT027
FDH35,2510.9180328662296,OUT018
FDP60,1561.27460618661,OUT018
DRJ49,2998.119930197266,OUT027
NCT42,369.2470101976064,OUT019
FDE38,2691.5308495888457,OUT049
FDI04,3117.3315245027147,OUT049
NCH54,2577.2612791758515,OUT045
FDT56,920.4147096630581,OUT049
DRD15,3486.3914832034948,OUT018
FDV58,3007.989874064176,OUT013
FDP21,3145.346004289113,OUT049
FDH05,3714.936808705528,OUT013
FDR10,4218.2495441713645,OUT027
NCP06,2513.541033077051,OUT045
FDF33,1649.0675559480983,OUT049
DRK37,3103.939525697089,OUT013
DRH49,1334.5115708846033,OUT045
FDT58,2649.888249339239,OUT013
FDD41,1632.996127915183,OUT018
FDP40,1687.7788667980303,OUT018
FDM51,2861.890437542556,OUT027
FDO45,201.68630977850765,OUT010
FDW33,240.35209908093896,OUT010
FDY24,873.7818394655326,OUT045
FDB10,571.394433831304,OUT010
FDM40,2066.494018560069,OUT035
NCI06,3070.5660733503228,OUT017
FDW12,340.1502441528087,OUT019
FDX48,4095.2521695017126,OUT027
NCW05,2888.248071291076,OUT027
FDX27,1508.1182058071054,OUT017
DRM37,3085.662773435702,OUT045
FDA38,3992.2779362581186,OUT045
FDR36,656.1959068724814,OUT046
FDZ45,3136.943715155777,OUT046
FDG05,2523.5235749981007,OUT017
FDK28,4179.197428110333,OUT013
FDV47,1357.2660421426879,OUT045
FDN21,2592.824019347251,OUT045
FDP20,2995.340430107055,OUT027
FDI35,3090.591023258771,OUT045
DRY23,720.9558857618296,OUT013
FDA56,2035.8094144037925,OUT017
FDB09,2020.0002938673736,OUT013
NCO26,2951.03259698974,OUT027
FDQ49,2451.573546568531,OUT018
FDI52,2988.848793487574,OUT027
FDZ44,2950.396150382709,OUT027
FDZ09,2520.933243615735,OUT018
FDY03,1927.7883380047524,OUT049
NCG42,2042.3662391654477,OUT017
DRI13,5848.412663210727,OUT027
FDQ32,2040.4232312648194,OUT013
FDW16,1387.2862111560173,OUT035
FDU27,782.8907086325387,OUT046
FDR28,382.7816582493751,OUT010
FDQ49,381.34847553283026,OUT010
FDS37,1955.6449343834029,OUT046
FDW26,3423.2264047322246,OUT018
FDX12,3614.3824850895094,OUT018
NCP06,2468.7480212519777,OUT013
FDW45,368.2118964188154,OUT010
NCN30,1494.8267693045264,OUT049
FDN24,863.7094545945557,OUT049
NCL41,994.5056203426559,OUT027
FDR02,259.3009041859977,OUT019
FDD09,448.1292249583294,OUT010
FDS33,202.52590690682436,OUT010
FDU22,1983.6872140902715,OUT045
FDI53,2512.5437626877992,OUT013
DRH01,2851.0140158929585,OUT049
FDX32,2102.235210388547,OUT013
NCP30,605.898439911523,OUT018
FDB60,3066.4973744566105,OUT045
FDB14,1446.3443707875224,OUT049
NCP02,877.1644450727773,OUT035
FDJ10,2035.1953721318216,OUT017
FDG34,1721.6757297891993,OUT046
NCB18,1362.4980030138947,OUT017
FDM16,1122.7103268096178,OUT049
FDW25,1348.5329347658833,OUT018
FDB35,221.71751461805079,OUT010
DRN11,2124.2756212812824,OUT013
FDF41,570.6490793434385,OUT019
FDH16,1366.9181993996046,OUT045
NCQ50,3356.0334946112894,OUT018
DRH23,904.3766061500266,OUT018
DRJ37,2423.9354714790297,OUT013
DRJ24,5190.845654212118,OUT027
FDY16,3057.284848676315,OUT035
FDQ27,1648.420242639947,OUT045
FDZ33,2474.391950367407,OUT045
FDF29,2074.09485680856,OUT045
FDA08,2564.467715906618,OUT049
FDG31,1117.5119680776356,OUT046
FDE34,466.0092703800191,OUT019
NCR30,1453.3628588359418,OUT027
FDV33,4203.764356949437,OUT035
DRZ24,1936.647646326535,OUT018
NCL54,2875.302276101105,OUT035
FDR12,2889.28624970738,OUT049
NCC54,3875.9622970753676,OUT046
DRN59,820.309590077697,OUT013
FDX50,260.71412493631715,OUT019
FDV31,4762.7891871188,OUT027
NCA29,4398.357848206521,OUT027
FDW60,2909.8604141828882,OUT049
FDX08,3117.002485642644,OUT017
DRD49,3782.5668123566725,OUT013
FDD33,3751.4199467221742,OUT046
FDW35,719.9861321977494,OUT013
FDJ36,1646.50593279684,OUT017
FDV51,2685.4905163828826,OUT035
FDW36,1653.3738649151417,OUT046
FDH35,2598.346964492354,OUT046
NCS30,2998.7563768042974,OUT027
FDN49,603.205354900501,OUT017
FDL08,3605.0413042431637,OUT018
FDI09,3823.4080590233625,OUT013
FDP19,1985.6258555732231,OUT018
FDU21,130.83259959694826,OUT010
NCP41,1653.038805899965,OUT045
FDY10,1843.780252069531,OUT013
FDP12,588.056482294784,OUT018
NCN26,1952.294722495639,OUT049
FDK44,2827.8343404604825,OUT013
FDC28,1656.2508551106728,OUT049
FDJ41,5848.412663210727,OUT027
NCT29,2004.6878700635498,OUT035
NCH42,569.5804859762724,OUT019
FDU60,2596.652308964252,OUT018
FDS02,3093.8316891053155,OUT045
FDC51,2076.5561233065087,OUT046
FDU03,3037.2297268636876,OUT013
FDX39,3695.049771727166,OUT045
NCY05,130.83259959694826,OUT010
NCL06,5847.146453330725,OUT027
FDD32,1285.5225387870212,OUT035
NCN41,2004.0008668346359,OUT045
NCX53,2141.5546723406383,OUT049
FDU57,368.8365546545437,OUT019
FDQ23,1647.7628646256767,OUT046
FDQ52,4011.099344541032,OUT045
FDC14,626.0031406945747,OUT045
FDY09,2911.305526659779,OUT035
FDQ28,2532.569728598342,OUT045
FDV25,3727.2076300965873,OUT046
FDJ07,1948.7057077348027,OUT035
DRB25,1646.1222671719472,OUT049
FDK52,573.3574367504151,OUT019
FDY52,1400.110511274057,OUT027
FDB28,3107.8673160278813,OUT046
FDT36,596.4441147013204,OUT035
FDV25,3800.8457973013114,OUT017
NCN07,2998.119930197266,OUT027
FDC57,3030.078204052924,OUT017
FDQ03,3512.4517004883,OUT018
FDU23,2727.115106487092,OUT017
NCX41,3684.867384977867,OUT035
NCD06,754.3253742574936,OUT035
FDW08,1655.0798942814133,OUT045
NCU29,2447.496633247723,OUT017
NCE06,2490.501533062307,OUT013
FDV52,269.8173201553052,OUT010
FDB02,2905.5255370175646,OUT017
NCR18,633.9231476162951,OUT045
FDK16,1493.7757221187132,OUT049
NCQ29,571.394433831304,OUT010
FDZ01,246.78549376428768,OUT019
FDW27,2532.767507301927,OUT035
FDD17,3553.0597865478962,OUT018
FDW39,2874.175869003582,OUT013
DRH59,1097.2630539223178,OUT045
FDS52,1635.66431769018,OUT013
FDU40,5755.959393241363,OUT027
NCF54,2823.204344471052,OUT013
FDH46,1648.1186258379007,OUT045
NCP14,1642.363736509159,OUT049
FDH50,3153.4294980997192,OUT049
DRF15,371.48377211453277,OUT010
FDV27,2566.7819084128673,OUT027
NCJ06,2036.1018999892,OUT049
FDN02,3184.7535194087536,OUT018
FDQ51,772.8359657461563,OUT049
FDQ07,3769.40885768595,OUT017
FDS45,1644.1854374146424,OUT049
NCJ06,2015.815767326596,OUT045
FDD36,1957.2592501280649,OUT035
FDY25,3111.6077421421824,OUT045
FDU52,2460.152741095313,OUT046
DRK47,3847.9105816176384,OUT017
NCL30,2027.644805410559,OUT017
FDN22,4028.7491098636397,OUT035
NCF30,2993.2842870840245,OUT027
FDK03,4133.308888655402,OUT035
FDT45,872.2093461996797,OUT017
NCC54,5847.146453330725,OUT027
FDP08,2922.599265043009,OUT018
